USER_ID,FULL_NAME,text
12,Ruby Dunning,InnovateMatrix Developing a cybersecurity solution for threat detection and response Cisco Certified Design Professional (CCDP) Artificial Intelligence Beginner
12,Ruby Dunning,TechNest Implementing a decentralized exchange (DEX) for token swaps and liquidity pooling Cisco Certified Design Professional (CCDP) Artificial Intelligence Beginner
149,Christiane Sharer,TechNest Developing a chatbot using natural language processing for customer support Microsoft Certified: Azure Administrator Associate PHP Beginner
149,Christiane Sharer,AppNexus Developing a decentralized autonomous organization (DAO) governance model Microsoft Certified: Azure Administrator Associate PHP Beginner
149,Christiane Sharer,CyberBlast Designing a decentralized storage network for distributed file storage Microsoft Certified: Azure Administrator Associate PHP Beginner
102,Lee Patillo,DataSphere Building a content management system with headless CMS architecture   Behavior-Driven Development (BDD) Beginner
102,Lee Patillo,CodeSavvy Developing a compliance management platform for regulatory requirements   Behavior-Driven Development (BDD) Beginner
102,Lee Patillo,DataMatrix Integrating blockchain technology for secure transactions in a financial application   Behavior-Driven Development (BDD) Beginner
392,Marylinda Cazereau,AppWorks Designing a distributed ledger system for transparent record-keeping   Swift Intermediate
392,Marylinda Cazereau,InnovateSavvy Building a decentralized finance (DeFi) platform for peer-to-peer lending   Swift Intermediate
135,Steward Dreini,TechCraft Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi)   Scrum Intermediate
258,Simmonds Sindell,    Python Advance
497,Jabez Buck,InnovateForge Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending VMware Certified Associate - Digital Business Transformation (VCA-DBT) GraphQL Beginner
497,Jabez Buck,InnovateForge Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending CompTIA IT Fundamentals (ITF+) GraphQL Beginner
497,Jabez Buck,CodeCraft Designing a decentralized storage network for distributed file storage VMware Certified Associate - Digital Business Transformation (VCA-DBT) GraphQL Beginner
497,Jabez Buck,CodeCraft Designing a decentralized storage network for distributed file storage CompTIA IT Fundamentals (ITF+) GraphQL Beginner
497,Jabez Buck,ByteHub Implementing a decentralized autonomous organization (DAO) for decentralized governance VMware Certified Associate - Digital Business Transformation (VCA-DBT) GraphQL Beginner
497,Jabez Buck,ByteHub Implementing a decentralized autonomous organization (DAO) for decentralized governance CompTIA IT Fundamentals (ITF+) GraphQL Beginner
69,Konstantin Harfoot,CyberBlast Developing a blockchain-based decentralized finance (DeFi) protocol for liquidity provision   Big Data Intermediate
69,Konstantin Harfoot,ByteGenius Implementing a zero-trust security model for network security   Big Data Intermediate
69,Konstantin Harfoot,ByteHub Designing a federated authentication system for seamless user access   Big Data Intermediate
252,Carolina Guillond,TechForge Integrating biometric authentication for user identity verification   C++ Advance
215,Hatty Veryard,CodeSavvy Developing a decentralized autonomous liquidity protocol for decentralized finance (DeFi)   Data Science Intermediate
215,Hatty Veryard,DataWorks Creating a knowledge base system for internal documentation and collaboration   Data Science Intermediate
242,Otha Sherratt,DataSphere Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading AWS Certified DevOps Engineer - Professional GraphQL Beginner
242,Otha Sherratt,CyberForge Developing a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending AWS Certified DevOps Engineer - Professional GraphQL Beginner
224,Wainwright Pawson,ByteHub Designing a geospatial application for location-based services CompTIA A+ Machine Learning Beginner
420,Anselm Saby,DataSphere Building a decentralized finance (DeFi) platform for peer-to-peer lending Google Professional Cloud Architect Node.js Intermediate
420,Anselm Saby,DataSphere Building a decentralized finance (DeFi) platform for peer-to-peer lending Microsoft Certified: Azure Fundamentals Node.js Intermediate
420,Anselm Saby,DataSphere Building a decentralized finance (DeFi) platform for peer-to-peer lending Google Professional Machine Learning Engineer Node.js Intermediate
420,Anselm Saby,DataSphere Building a decentralized finance (DeFi) platform for peer-to-peer lending Cisco Certified Network Professional (CCNP) Node.js Intermediate
381,Rayna Grenfell,    Robotics Beginner
408,Angie Gerriessen,CodeWave Integrating AI-driven automation for optimizing IT operations CompTIA A+ Microservices Architecture Advance
408,Angie Gerriessen,CodeWave Integrating AI-driven automation for optimizing IT operations VMware Certified Professional - Network Virtualization (VCP-NV) Microservices Architecture Advance
408,Angie Gerriessen,TechNest Building a secure messaging platform with end-to-end encryption CompTIA A+ Microservices Architecture Advance
408,Angie Gerriessen,TechNest Building a secure messaging platform with end-to-end encryption VMware Certified Professional - Network Virtualization (VCP-NV) Microservices Architecture Advance
68,Clem Latan,AppMatrix Building a fault-tolerant distributed messaging system Certified Cloud Security Professional (CCSP) Jenkins Beginner
68,Clem Latan,AppMatrix Building a fault-tolerant distributed messaging system Microsoft Certified: Azure Administrator Associate Jenkins Beginner
68,Clem Latan,DataMatrix Implementing differential privacy techniques for data anonymization Certified Cloud Security Professional (CCSP) Jenkins Beginner
68,Clem Latan,DataMatrix Implementing differential privacy techniques for data anonymization Microsoft Certified: Azure Administrator Associate Jenkins Beginner
424,Loydie Wych,    HTML/CSS Intermediate
509,Karen Seckington,    Ruby on Rails Intermediate
179,Swen Yarrington,CodeNest Building a collaborative project management platform for teams Google Professional Data Engineer Continuous Integration/Continuous Deployment (CI/CD) Intermediate
254,Hinze Teresi,CodeCraft Designing a decentralized finance (DeFi) derivatives platform for risk management   Kotlin Intermediate
254,Hinze Teresi,DigitalDynamics Implementing a decentralized identity management solution using decentralized identifiers (DIDs)   Kotlin Intermediate
